-5000269;0
-16777216;46
-16777216;70
-16777216;73
-16777216;312
-16777216;313
-16777216;325
-16777216;330
-16777216;331
-16777216;335
-16777216;336
-16777216;337
-16777216;339
-16777216;354
-16777216;355
-16777216;363
-16777216;595
-16777216;609
-16777216;613
-16777216;616
-16777216;636
-16777216;641
-16777216;642
-16777216;876
-16777216;882
-16777216;883
-16777216;888
-16777216;891
-16777216;917
-16777216;1157
-16777216;1158
-16777216;1170
-16777216;1171
-16777216;1175
-16777216;1439
-16777216;1441
-16777216;1448
-16777216;1453
-16777216;1480
-16777216;1720
-16777216;1721
-16777216;1723
-16777216;1728
-16777216;1731
-16777216;1732
-16777216;1735
-16777216;1753
-16777216;1768
-16777216;2004
-16777216;2007
-16777216;2009
-16777216;2010
-16777216;2040
-16777216;2048
-16777216;2283
-16777216;2292
-16777216;2293
-16777216;2296
-16777216;2321
-16777216;2560
-16777216;2566
-16777216;2603
-16777216;2885
-16777216;3167
-16777216;3435
-16777216;3440
-16777216;3680
-16777216;3720
-16777216;3967
-16777216;3972
-16777216;3973
-16777216;4245
-16777216;4247
-16777216;4248
-16777216;4252
-16777216;4253
-16777216;4291
-16777216;4522
-16777216;4527
-16777216;4529
-16777216;4533
-16777216;4572
-16777216;4809
-16777216;4832
-16777216;5089
-16777216;5133
-16777216;5367
-16777216;5398
-16777216;5649
-16777216;5651
-16777216;5927
-16777216;5929
-16777216;5931
-16777216;5958
-16777216;5976
-16777216;6207
-16777216;6213
-16777216;6214
-16777216;6238
-16777216;6257
-16777216;6488
-16777216;6489
-16777216;6494
-16777216;6517
-16777216;6797
-16777216;7047
-16777216;7357
-16777216;7607
-16777216;7616
-16777216;7637
-16777216;8197
-16777216;8447
-16777216;8456
-16777216;8477
-16777216;9008
-16777216;9010
-16777216;9013
-16777216;9288
-16777216;9290
-16777216;9297
-16777216;9569
-16777216;9573
-16777216;9577
-16777216;9849
-16777216;9852
-16777216;9853
-16777216;10129
-16777216;10137
-16777216;10411
-16777216;10415
-16777216;10417
-16777216;10437
-16777216;10691
-16777216;10693
-16777216;10694
-16777216;10695
-16777216;10696
-16777216;10698
-16777216;10969
-16777216;10973
-16777216;10974
-16777216;10978
-16777216;10996
-16777216;11253
-16777216;11256
-16777216;11259
-16777216;11531
-16777216;11532
-16777216;11533
-16777216;11535
-16777216;11536
-16777216;11538
-16777216;11539
-16777216;11811
-16777216;11815
-16777216;11818
-16777216;12091
-16777216;12093
-16777216;12094
-16777216;12096
-16777216;12098
-16777216;12101
-16777216;12115
-16777216;12372
-16777216;12373
-16777216;12374
-16777216;12375
-16777216;12376
-16777216;12378
-16777216;12381
-16777216;12652
-16777216;12655
-16777216;12656
-16777216;12658
-16777216;12659
-16777216;12661
-16777216;12662
-16777216;12935
-16777216;12939
-16777216;12940
-16777216;12942
-16777216;13214
-16777216;13217
-16777216;13219
-16777216;13220
-16777216;13494
-16777216;13773
-16777216;13775
-16777216;13784
-16777216;14053
-16777216;14064
-16777216;14065
-16777216;14335
-16777216;14345
-16777216;14615
-16777216;14625
-16777216;15174
-16777216;15455
-16777216;15736
-16777216;15741
-16777216;15742
-16777216;15744
-16777216;16014
-16777216;16016
-16777216;16020
-16777216;16021
-16777216;16024
-16777216;16294
-16777216;16297
-16777216;16298
-16777216;16299
-16777216;16300
-16777216;16304
-16777216;16305
-16777216;16308
-16777216;16575
-16777216;16577
-16777216;16578
-16777216;16579
-16777216;16583
-16777216;16586
-16777216;16853
-16777216;16855
-16777216;16858
-16777216;16862
-16777216;16863
-16777216;16864
-16777216;17133
-16777216;17135
-16777216;17143
-16777216;17144
-16777216;17414
-16777216;17415
-16777216;17419
-16777216;17420
-16777216;17692
-16777216;17694
-16777216;17698
-16777216;17699
-16777216;17700
-16777216;17973
-16777216;17974
-16777216;17976
-16777216;18251
-16777216;18254
-16777216;18256
-16777216;18257
-16777216;18258
-16777216;18259
-16777216;18530
-16777216;18531
-16777216;18540
-16777216;18541
-16777216;18814
-16777216;18816
-16777216;18817
-16777216;18818
-16777216;18820
-16777216;19089
-16777216;19094
-16777216;19097
-16777216;19099
-16777216;19368
-16777216;19369
-16777216;19371
-16777216;19375
-16777216;19376
-16777216;19377
-16777216;19379
-16777216;19651
-16777216;19652
-16777216;19655
-16777216;19658
-16777216;19931
-16777216;19932
-16777216;19933
-16777216;19934
-16777216;19936
-16777216;19938
-16777216;20206
-16777216;20210
-16777216;20211
-16777216;20213
-16777216;20214
-16777216;20217
-16777216;20489
-16777216;20490
-16777216;20493
-16777216;20494
-16777216;20765
-16777216;20769
-16777216;20773
-16777216;21045
-16777216;21052
-16777216;21326
-16777216;21329
-16777216;21331
-16777216;21332
-16777216;21335
-16777216;21336
-16777216;21603
-16777216;21605
-16777216;21606
-16777216;21609
-16777216;21611
-16777216;21614
-16777216;21615
-16777216;21883
-16777216;21885
-16777216;21887
-16777216;21891
-16777216;21893
-16777216;21894
-16777216;22161
-16777216;22164
-16777216;22166
-16777216;22168
-16777216;22169
-16777216;22173
-16777216;22446
-16777216;22447
-16777216;22448
-16777216;22451
-16777216;22726
-16777216;22727
-16777216;22728
-16777216;22729
-16777216;22732
-16777216;22999
-16777216;23006
-16777216;23007
-16777216;23008
-16777216;23011
-16777216;23278
-16777216;23287
-16777216;23290
-16777216;23557
-16777216;23559
-16777216;23836
-16777216;23838
-16777216;23849
-16777216;24115
-16777216;24117
-16777216;24118
-16777216;24119
-16777216;24120
-16777216;24121
-16777216;24122
