-9079435;0
-16777216;1272
-16777216;1276
-16777216;1277
-16777216;1280
-16777216;1544
-16777216;1545
-16777216;1551
-16777216;1562
-16777216;1844
-16777216;1845
-16777216;2125
-16777216;2374
-16777216;3249
-16777216;3250
-16777216;5505
-16777216;8875
-16777216;8880
-16777216;8881
-16777216;9154
-16777216;9156
-16777216;9157
-16777216;9160
-16777216;9435
-16777216;9436
-16777216;9716
-16777216;9717
-16777216;9718
-16777216;9723
-16777216;9731
-16777216;9997
-16777216;10011
-16777216;10012
-16777216;10277
-16777216;10279
-16777216;10280
-16777216;10281
-16777216;10293
-16777216;10294
-16777216;10557
-16777216;10559
-16777216;10840
-16777216;10841
-16777216;10842
-16777216;11414
-16777216;15319
-16777216;81133
-16777216;81413
-16777216;81693
-16777216;82251
-16777216;82530
-16777216;82531
-16777216;82808
-16777216;82810
-16777216;82811
-16777216;83088
-16777216;83090
-16777216;83369
-16777216;83370
-16777216;83649
-16777216;83929
-16777216;84207
-16777216;84208
-16777216;84487
-16777216;84488
-16777216;85047
-16777216;85326
-16777216;85605
-16777216;85885
-16777216;86165
-16777216;86724
-16777216;91755
-16777216;92034
-16777216;92035
-16777216;92314
-16777216;92315
-16777216;102653
-16777216;104327
-16777216;104328
-16777216;104607
-16777216;104886
-16777216;105165
-16777216;105444
-16777216;105445
-16777216;105724
-16777216;107397
-16777216;107676
-16711423;1271
-16711423;1846
-16711423;1561
-16711423;8883
-16711423;2126
-16711423;85046
-16711423;16158
-16711423;52696
-16711423;78058
-16711423;85606
-16711423;78338
-16711423;80016
-16711423;86445
-16711423;9999
-16711423;87004
-16711423;87557
-16711423;87563
-16711423;91475
-16711423;91476
-16711423;91754
-16711423;10002
-16711423;91756
-16711423;1273
-16711423;2692
-16711423;82252
-16711423;9158
-16711423;97066
-16711423;9159
-16711423;102933
-16711423;104049
-16711423;2929
-16711423;1563
-16711423;1843
-16711423;104608
-16711423;9437
-16711423;83089
-16711423;105166
-16711423;9438
-16711423;83368
-16711423;1278
-16711423;10838
-16711423;10839
-16645630;1552
-16645630;9161
-16645630;86444
-16645630;81972
-16645630;82250
-16645630;1553
-16645630;2104
-16645630;5785
-16645630;6904
-16645630;10560
-16645630;82809
-16645630;1281
-16645630;8879
-16645630;1543
-16645630;2128
-16645630;8882
-16645630;2373
-16645630;92595
-16645630;95110
-16645630;95669
-16645630;8884
-16645630;10001
-16645630;20076
-16645630;103491
-16645630;104047
-16645630;83928
-16645630;22879
-16645630;1274
-16645630;104606
-16645630;2409
-16645630;78335
-16645630;1279
-16645630;84767
-16645630;79177
-16645630;79457
-16645630;85325
-16645630;1275
-16645630;107118
-16645630;80295
-16645630;2940
-16579837;85327
-16579837;10013
-16579837;2096
-16579837;79736
-16579837;2102
-16579837;2103
-16579837;5215
-16579837;10292
-16579837;1546
-16579837;2124
-16579837;81973
-16579837;91196
-16579837;5786
-16579837;1550
-16579837;9440
-16579837;82529
-16579837;10837
-16579837;9715
-16579837;8874
-16579837;1820
-16579837;1824
-16579837;92594
-16579837;9721
-16579837;94830
-16579837;10856
-16579837;11121
-16579837;96787
-16579837;11122
-16579837;97346
-16579837;102374
-16579837;83367
-16579837;102654
-16579837;1842
-16579837;103211
-16579837;103212
-16579837;1556
-16579837;2377
-16579837;104048
-16579837;9998
-16579837;83927
-16579837;2406
-16579837;23159
-16579837;2408
-16579837;52976
-16579837;84209
-16579837;84486
-16579837;74145
-16579837;77496
-16579837;1557
-16579837;1560
-16579837;106002
-16579837;106003
-16579837;107117
-16579837;1542
-16579837;78618
-16579837;107607
-16579837;78898
-16579837;109878
-16579837;110715
-16514044;11137
-16514044;97625
-16514044;97905
-16514044;98183
-16514044;9720
-16514044;2653
-16514044;81412
-16514044;102932
-16514044;83647
-16514044;83648
-16514044;87277
-16514044;2654
-16514044;103770
-16514044;81692
-16514044;9724
-16514044;91474
-16514044;10295
-16514044;1819
-16514044;2095
-16514044;2930
-16514044;8876
-16514044;2375
-16514044;104887
-16514044;1270
-16514044;92036
-16514044;84766
-16514044;1821
-16514044;105723
-16514044;3528
-16514044;3808
-16514044;1564
-16514044;94831
-16514044;11118
-16514044;107396
-16514044;95390
-16514044;2129
-16514044;95948
-16514044;107954
-16514044;5506
-16514044;80015
-16448251;95389
-16448251;2101
-16448251;95668
-16448251;11136
-16448251;80294
-16448251;95949
-16448251;96786
-16448251;9719
-16448251;80575
-16448251;97067
-16448251;80853
-16448251;81132
-16448251;97903
-16448251;2693
-16448251;85045
-16448251;81134
-16448251;11417
-16448251;14205
-16448251;14760
-16448251;1549
-16448251;15878
-16448251;9722
-16448251;1541
-16448251;22599
-16448251;1547
-16448251;82528
-16448251;6906
-16448251;2410
-16448251;1559
-16448251;87284
-16448251;68553
-16448251;72747
-16448251;10575
-16448251;75543
-16448251;75823
-16448251;77218
-16448251;1548
-16448251;83091
-16448251;77776
-16448251;92033
-16448251;77778
-16448251;10000
-16448251;106282
-16448251;2688
-16448251;4100
-16448251;107119
-16448251;10003
-16448251;4378
-16448251;107398
-16448251;83650
-16448251;107672
-16448251;92874
-16448251;4380
-16448251;107955
-16448251;2691
-16448251;5500
-16382458;2376
-16382458;73865
-16382458;1554
-16382458;85886
-16382458;2941
-16382458;2971
-16382458;2384
-16382458;2385
-16382458;3527
-16382458;87276
-16382458;9155
-16382458;83087
-16382458;2122
-16382458;2407
-16382458;89515
-16382458;90916
-16382458;91195
-16382458;2123
-16382458;1831
-16382458;78897
-16382458;104329
-16382458;2094
-16382458;4660
-16382458;2412
-16382458;104885
-16382458;14202
-16382458;1833
-16382458;14481
-16382458;2127
-16382458;2655
-16382458;80574
-16382458;15599
-16382458;84206
-16382458;80852
-16382458;9439
-16382458;15879
-16382458;2657
-16382458;2658
-16382458;1836
-16382458;2097
-16382458;81414
-16382458;1558
-16382458;95947
-16382458;52416
-16382458;107675
-16382458;10558
-16382458;96228
-16382458;1818
-16382458;1822
-16382458;110714
-16382458;72467
-16316665;8878
-16316665;13924
-16316665;10291
-16316665;14203
-16316665;87837
-16316665;103206
-16316665;14204
-16316665;1837
-16316665;2378
-16316665;103769
-16316665;4379
-16316665;15039
-16316665;15318
-16316665;2413
-16316665;4381
-16316665;2650
-16316665;4937
-16316665;2105
-16316665;10561
-16316665;10571
-16316665;5221
-16316665;1832
-16316665;52415
-16316665;5501
-16316665;2100
-16316665;1847
-16316665;68273
-16316665;3248
-16316665;84768
