-5921371;0
-16777216;458
-16777216;484
-16777216;485
-16777216;749
-16777216;1017
-16777216;1029
-16777216;1048
-16777216;1296
-16777216;1297
-16777216;1880
-16777216;2161
-16777216;2532
-16777216;2533
-16777216;3961
-16777216;4249
-16777216;11022
-16777216;13294
-16777216;13574
-16777216;13853
-16777216;13856
-16777216;14137
-16777216;14412
-16777216;14413
-16777216;14694
-16777216;14696
-16777216;14698
-16777216;14978
-16777216;15257
-16777216;15258
-16777216;15294
-16777216;15538
-16777216;15541
-16777216;15542
-16777216;15559
-16777216;15561
-16777216;15575
-16777216;15781
-16777216;15819
-16777216;15820
-16777216;15839
-16777216;15840
-16777216;15841
-16777216;15842
-16777216;16089
-16777216;16104
-16777216;16122
-16777216;16341
-16777216;16385
-16777216;16401
-16777216;16403
-16777216;16404
-16777216;16405
-16777216;16650
-16777216;16681
-16777216;16682
-16777216;16683
-16777216;16901
-16777216;16963
-16777216;16964
-16777216;16966
-16777216;17244
-16777216;17495
-16777216;17496
-16777216;17525
-16777216;17806
-16777216;17807
-16777216;18063
-16777216;18064
-16777216;18084
-16777216;18085
-16777216;18093
-16777216;18366
-16777216;18368
-16777216;18933
-16777216;18934
-16777216;19214
-16777216;20327
-16777216;24197
-16777216;24757
-16777216;25037
-16777216;25086
-16777216;25365
-16777216;25366
-16777216;25925
-16777216;26766
-16777216;27007
-16777216;27045
-16777216;27325
-16777216;27606
-16777216;27886
-16777216;28165
-16777216;32891
-16777216;33192
-16777216;33472
-16777216;33771
-16777216;35744
-16777216;36303
-16777216;37344
-16777216;37625
-16777216;41033
-16777216;41313
-16777216;41591
-16777216;43215
-16777216;44616
-16777216;45454
-16777216;46330
-16777216;46607
-16777216;46890
-16777216;47170
-16777216;47171
-16777216;47446
-16777216;47450
-16777216;47453
-16777216;47726
-16777216;47730
-16777216;47731
-16777216;47733
-16777216;48007
-16777216;48010
-16777216;48011
-16777216;48287
-16777216;48288
-16777216;48289
-16777216;48290
-16777216;48569
-16777216;48570
-16777216;49125
-16777216;52805
-16777216;53366
-16777216;53645
-16777216;53888
-16777216;63098
-16777216;63099
-16777216;63379
-16777216;63660
-16777216;64216
-16777216;64217
-16777216;64220
-16777216;64500
-16777216;67300
-16777216;67579
-16777216;67580
-16777216;67861
-16777216;68141
-16777216;68420
-16777216;68700
-16777216;69257
-16777216;69818
-16777216;69865
-16777216;70098
-16777216;70379
-16777216;70659
-16777216;70706
-16777216;71219
-16777216;71499
-16777216;71516
-16777216;71777
-16777216;71796
-16777216;72059
-16777216;72076
-16777216;72106
-16777216;72338
-16777216;72387
-16777216;72618
-16777216;72648
-16777216;72667
-16777216;72898
-16777216;72899
-16777216;72919
-16777216;72928
-16777216;73179
-16777216;73193
-16777216;73208
-16777216;73473
-16777216;73474
-16777216;73476
-16777216;73477
-16777216;73480
-16777216;73486
-16777216;73489
-16777216;73755
-16777216;73757
-16777216;73764
-16777216;73768
-16777216;73769
-16777216;74034
-16777216;74035
-16777216;74315
-16777216;74317
-16777216;74322
-16777216;74323
-16777216;74330
-16777216;74333
-16777216;74595
-16777216;74597
-16777216;74606
-16777216;74607
-16777216;74609
-16777216;74610
-16777216;74611
-16777216;74614
-16777216;74886
-16777216;74891
-16777216;74892
-16777216;74893
-16777216;74894
-16777216;75159
-16777216;75160
-16777216;75171
-16777216;75174
-16777216;75175
-16777216;75453
-16777216;78840
-16777216;79047
-16777216;79121
-16777216;79326
-16777216;97548
-16777216;99829
-16777216;100668
-16777216;101227
-16777216;101228
-16777216;101787
-16777216;102067
-16777216;102346
-16777216;102347
-16777216;103465
-16711423;74045
-16711423;74050
-16711423;47168
-16711423;47169
-16711423;74321
-16711423;54482
-16711423;59807
-16711423;71826
-16711423;12980
-16711423;74334
-16711423;13854
-16711423;72077
-16711423;33427
-16711423;63659
-16711423;72339
-16711423;15838
-16711423;72613
-16711423;74612
-16711423;14699
-16711423;74616
-16711423;14975
-16711423;36023
-16711423;64496
-16711423;25583
-16711423;72913
-16711423;67018
-16711423;47732
-16711423;75170
-16711423;25646
-16711423;13575
-16711423;26486
-16711423;18647
-16711423;75454
-16711423;18653
-16711423;14415
-16711423;68980
-16711423;16061
-16711423;69538
-16711423;13857
-16711423;48291
-16711423;15260
-16711423;73761
-16711423;16120
-16711423;28445
-16711423;70660
-16711423;46891
-16711423;47167
-16711423;106646
-16645630;74324
-16645630;74325
-16645630;74328
-16645630;74329
-16645630;41314
-16645630;69585
-16645630;63097
-16645630;74594
-16645630;1879
-16645630;74596
-16645630;18087
-16645630;74599
-16645630;70099
-16645630;73196
-16645630;766
-16645630;63380
-16645630;45174
-16645630;18365
-16645630;70939
-16645630;74615
-16645630;63937
-16645630;74879
-16645630;74881
-16645630;17246
-16645630;74889
-16645630;73488
-16645630;48012
-16645630;73753
-16645630;73754
-16645630;16121
-16645630;25598
-16645630;75167
-16645630;73760
-16645630;738
-16645630;34313
-16645630;18648
-16645630;16123
-16645630;73770
-16645630;457
-16645630;67860
-16645630;74037
-16645630;16685
-16645630;97547
-16645630;74048
-16645630;97549
-16645630;14736
-16645630;74314
-16645630;47449
-16645630;37907
-16645630;74318
-16645630;74319
-16645630;74320
-16645630;15823
-16645630;102626
-16645630;15824
-16645630;69260
-16579837;74598
-16579837;73479
-16579837;74600
-16579837;70145
-16579837;25087
-16579837;73487
-16579837;70426
-16579837;16965
-16579837;1576
-16579837;74613
-16579837;15855
-16579837;47452
-16579837;14138
-16579837;74878
-16579837;36304
-16579837;63935
-16579837;14379
-16579837;37348
-16579837;3372
-16579837;25926
-16579837;41032
-16579837;26485
-16579837;75156
-16579837;64777
-16579837;74038
-16579837;74042
-16579837;41312
-16579837;16119
-16579837;75172
-16579837;48013
-16579837;17526
-16579837;17781
-16579837;72619
-16579837;9901
-16579837;14134
-16579837;27326
-16579837;14659
-16579837;23624
-16579837;23917
-16579837;14979
-16579837;69306
-16579837;29782
-16579837;73194
-16579837;15560
-16579837;101507
-16579837;74331
-16579837;73200
-16579837;69586
-16579837;24806
-16579837;15016
-16579837;18086
-16579837;105445
-16579837;62257
-16514044;74876
-16514044;13293
-16514044;178
-16514044;74880
-16514044;74049
-16514044;26315
-16514044;23792
-16514044;46329
-16514044;14976
-16514044;73198
-16514044;73199
-16514044;74895
-16514044;64215
-16514044;73207
-16514044;26595
-16514044;15261
-16514044;15854
-16514044;18373
-16514044;74326
-16514044;64497
-16514044;71497
-16514044;37345
-16514044;48567
-16514044;64778
-16514044;10742
-16514044;67299
-16514044;3966
-16514044;83895
-16514044;97546
-16514044;15540
-16514044;47172
-16514044;25303
-16514044;53644
-16514044;18927
-16514044;2160
-16514044;15221
-16514044;74608
-16514044;15558
-16514044;20325
-16514044;62817
-16514044;62818
-16514044;41873
-16514044;102906
-16514044;103185
-16514044;42656
-16514044;43214
-16514044;74044
-16448251;74047
-16448251;72918
-16448251;62538
-16448251;18654
-16448251;11302
-16448251;74888
-16448251;62819
-16448251;74316
-16448251;27885
-16448251;47729
-16448251;17181
-16448251;737
-16448251;15539
-16448251;29502
-16448251;70380
-16448251;14700
-16448251;48008
-16448251;48009
-16448251;74327
-16448251;25645
-16448251;32912
-16448251;75452
-16448251;15256
-16448251;17522
-16448251;74332
-16448251;2159
-16448251;26034
-16448251;34033
-16448251;79638
-16448251;3962
-16448251;46887
-16448251;16402
-16448251;48568
-16448251;24477
-16448251;17804
-16448251;74601
-16448251;100947
-16448251;100948
-16448251;74602
-16448251;17805
-16448251;73767
-16448251;67859
-16448251;27005
-16448251;24807
-16448251;1018
-16448251;27046
-16448251;37906
-16448251;14697
-16448251;69004
-16448251;39856
-16448251;47451
-16382458;75173
-16382458;14701
-16382458;15259
-16382458;75439
-16382458;75447
-16382458;36583
-16382458;15574
-16382458;49128
-16382458;16100
-16382458;17498
-16382458;79120
-16382458;70986
-16382458;44615
-16382458;20611
-16382458;79918
-16382458;63938
-16382458;94263
-16382458;74877
-16382458;63939
-16382458;33708
-16382458;16103
-16382458;74033
-16382458;16676
-16382458;72058
-16382458;74036
-16382458;74890
-16382458;34312
-16382458;754
-16382458;74041
-16382458;62607
-16382458;62815
-16382458;64776
-16382458;74046
-16382458;46610
-16382458;73478
-16382458;17780
-16382458;105164
-16382458;14977
-16382458;67020
-16316665;17497
-16316665;67019
-16316665;72647
-16316665;1030
-16316665;15821
-16316665;26765
